"Time Frame","Date","Ta (°C)","Tm (°C)","I3 (W/m2)","I15 (W/m2)","P (kW)","","",""
"12","8/5/13 12:59 PM","36.28166666666667","51.43366666666667","889.6936666666662","920.7086666666665","679.6403166666664","","",""
"13","8/5/13 1:59 PM","35.7465","47.50266666666667","831.4611666666666","852.3516666666669","637.1809166666667","","",""
"14","8/5/13 2:59 PM","36.681","46.85766666666667","714.8771666666664","719.5151666666667","545.1435333333334","","",""
"15","8/5/13 3:59 PM","36.412","42.548","562.8364999999999","535.0775","413.26305","","",""
"16","8/5/13 4:59 PM","36.50333333333333","37.9905","375.8019999999999","328.6021666666667","246.4513833333334","","",""
"17","8/5/13 5:59 PM","36.36416666666667","33.76566666666667","180.1361666666667","137.7626666666667","94.42573333333333","","",""
"18","8/5/13 6:59 PM","31.427","29.29366666666667","31.25316666666667","24.52216666666667","16.05635","","",""
"19","8/5/13 7:59 PM","28.72116666666667","25.53983333333333","0","0.3019999999999999","0.12935","","",""
"20","8/5/13 8:59 PM","27.31949999999999","24.25983333333333","0","0.2725","0","","",""
"21","8/5/13 9:49 PM","26.09679999999999","22.282","0","0.07428571428571429","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/6/13 4:59 AM","22.22083333333333","18.69716666666666","0.3269565217391304","0.5534782608695652","0.2239565217391304","","",""
"5","8/6/13 5:59 AM","22.84783333333333","19.506","45.48616666666665","47.48449999999999","22.97976666666667","","",""
"6","8/6/13 6:59 AM","27.50783333333334","28.24033333333334","191.2596666666667","206.1116666666667","134.8462666666667","","",""
"7","8/6/13 7:59 AM","30.80083333333333","35.76949999999999","389.4428333333335","420.6981666666667","304.8709166666667","","",""
"8","8/6/13 8:59 AM","32.35666666666666","40.82399999999999","569.4976666666666","625.4384999999999","443.3366333333335","","",""
"9","8/6/13 9:59 AM","33.5665","45.63366666666667","722.1555000000004","790.8826666666672","585.6930333333333","","",""
"10","8/6/13 10:59 AM","35.26483333333334","51.22983333333334","834.2321666666666","897.4518333333333","658.5697666666664","","",""
"11","8/6/13 11:59 AM","36.1715","52.7945","890.1313333333338","941.1829999999998","687.980166666666","","",""
"12","8/6/13 12:59 PM","36.99833333333333","52.71766666666667","892.1930000000001","922.806","677.87455","","",""
"13","8/6/13 1:59 PM","37.71316666666667","52.1985","834.1431666666666","851.7851666666664","626.6964000000002","","",""
"14","8/6/13 2:59 PM","37.96033333333333","49.58783333333334","718.1028333333333","724.9716666666667","543.9754833333332","","",""
"15","8/6/13 3:59 PM","37.88016666666667","45.25","569.0848333333334","542.0243333333332","414.5640833333331","","",""
"16","8/6/13 4:59 PM","38.205","39.96816666666667","380.6031666666667","333.7969999999999","248.9700166666667","","",""
"17","8/6/13 5:59 PM","37.79616666666666","34.55833333333333","180.0208333333333","136.8263333333334","90.6311666666667","","",""
"18","8/6/13 6:59 PM","31.83716666666666","29.33583333333334","26.35450000000001","20.88849999999999","12.25408333333333","","",""
"19","8/6/13 7:59 PM","28.70116666666667","23.99916666666667","0","0.3923333333333331","0.08868333333333331","","",""
"20","8/6/13 8:59 PM","26.43383333333333","21.569","0","0.3313333333333331","0","","",""
"21","8/6/13 9:49 PM","25.8048","22.1072","0","0.02071428571428571","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/7/13 4:59 AM","20.61233333333334","16.6755","0.1754347826086957","0.3782608695652174","0.2340869565217391","","",""
"5","8/7/13 5:59 AM","21.11883333333334","17.1835","44.24816666666666","46.251","23.72701666666666","","",""
"6","8/7/13 6:59 AM","24.73333333333333","23.01733333333334","189.6741666666667","207.1039999999999","140.81915","","",""
"7","8/7/13 7:59 AM","29.36766666666667","37.75766666666667","386.078","417.6513333333333","303.0905","","",""
"8","8/7/13 8:59 AM","32.55433333333333","43.8465","570.1305000000001","626.2006666666665","455.6818333333332","","",""
"9","8/7/13 9:59 AM","34.87416666666667","50.6395","721.6428333333336","787.3838333333334","575.0974000000001","","",""
"10","8/7/13 10:59 AM","36.43633333333333","55.57550000000001","836.2693333333335","894.963","647.9347000000001","","",""
"11","8/7/13 11:59 AM","38.19233333333333","60.92533333333333","895.6011666666667","944.2834999999997","679.0740333333334","","",""
"12","8/7/13 12:59 PM","38.6595","57.51016666666667","896.1808333333332","924.2323333333331","657.7229666666669","","",""
"13","8/7/13 1:59 PM","39.104","54.01066666666666","832.7463333333333","847.1916666666665","621.9576666666667","","",""
"14","8/7/13 2:59 PM","39.2985","50.9","716.1538333333333","718.3404999999999","537.1909333333334","","",""
"15","8/7/13 3:59 PM","38.9405","46.35266666666666","565.0871666666667","534.2183333333334","406.6693333333334","","",""
"16","8/7/13 4:59 PM","39.67816666666668","41.82416666666666","373.9469999999999","324.0076666666665","242.8644666666668","","",""
"17","8/7/13 5:59 PM","39.33883333333333","35.98933333333334","176.0188333333334","130.3243333333333","89.37715000000004","","",""
"18","8/7/13 6:59 PM","32.93183333333334","30.3185","27.51066666666666","20.31216666666666","13.87361666666666","","",""
"19","8/7/13 7:59 PM","29.471","24.9595","0","0.4158333333333329","0.07300000000000001","","",""
"20","8/7/13 8:59 PM","26.90166666666666","21.75066666666667","0","0.5989999999999992","0","","",""
"21","8/7/13 9:49 PM","25.3026","20.338","0","0.1764285714285714","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/8/13 4:59 AM","21.19733333333333","16.83366666666667","0.09022222222222222","0.302","0.2181333333333333","","",""
"5","8/8/13 5:59 AM","21.70733333333333","17.9895","43.48733333333334","45.87550000000001","23.28451666666666","","",""
"6","8/8/13 6:59 AM","25.3915","24.73","186.2153333333333","202.348","135.4356833333333","","",""
"7","8/8/13 7:59 AM","29.78416666666667","39.64566666666666","384.7341666666667","414.2093333333333","298.3956666666666","","",""
"8","8/8/13 8:59 AM","33.37166666666667","50.316","562.3411666666666","609.7609999999999","429.2688666666667","","",""
"9","8/8/13 9:59 AM","36.2215","56.166","706.031833333333","767.0273333333336","559.9099499999999","","",""
"10","8/8/13 10:59 AM","37.74516666666667","58.94666666666667","815.0681666666665","870.4118333333334","631.3600666666666","","",""
"11","8/8/13 11:59 AM","39.33966666666667","61.21916666666667","881.4326666666669","926.8116666666666","667.7613000000003","","",""
"12","8/8/13 12:59 PM","40.0675","57.17066666666668","891.9034999999996","912.359166666667","667.7958166666668","","",""
"13","8/8/13 1:59 PM","40.78583333333334","57.22899999999999","826.6590000000001","837.9406666666666","617.0228666666665","","",""
"14","8/8/13 2:59 PM","41.00633333333334","56.3185","691.2741666666666","698.9830000000001","513.8100666666663","","",""
"15","8/8/13 3:59 PM","39.87500000000001","49.0845","541.7453333333333","511.662","390.6407833333334","","",""
"16","8/8/13 4:59 PM","39.876","44.45916666666667","357.3446666666666","311.2488333333333","231.8838333333334","","",""
"17","8/8/13 5:59 PM","37.7485","36.79266666666667","167.352","125.9603333333334","84.85274999999999","","",""
"18","8/8/13 6:59 PM","31.76383333333333","29.46366666666666","25.49849999999999","20.27316666666667","12.79253333333333","","",""
"19","8/8/13 7:59 PM","29.185","25.3385","0","0.1026666666666667","0.03496666666666667","","",""
"20","8/8/13 8:59 PM","27.272","22.84333333333333","0","0.232","0","","",""
"21","8/8/13 9:49 PM","26.1142","21.5934","0","0.06517857142857143","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/9/13 4:59 AM","21.80966666666667","17.45866666666667","0.1146666666666667","0.2362222222222223","0.1390888888888889","","",""
"5","8/9/13 5:59 AM","22.94983333333333","19.41833333333333","40.773","43.01900000000001","21.81361666666667","","",""
"6","8/9/13 6:59 AM","26.79616666666666","27.48866666666667","163.5248333333333","178.6791666666667","115.3052","","",""
"7","8/9/13 7:59 AM","31.121","40.14233333333333","372.544","401.4073333333334","289.9428666666667","","",""
"8","8/9/13 8:59 AM","34.59316666666666","50.99816666666667","551.1268333333335","600.5159999999998","428.4854166666666","","",""
"9","8/9/13 9:59 AM","37.11033333333334","58.23433333333333","691.1519999999999","753.532","552.2810666666668","","",""
"10","8/9/13 10:59 AM","38.0455","61.46100000000001","794.4588333333332","847.8419999999999","617.2605833333334","","",""
"11","8/9/13 11:59 AM","38.54883333333333","60.14766666666666","871.0415000000002","923.0638333333333","670.9465833333335","","",""
"12","8/9/13 12:59 PM","38.41766666666667","58.95083333333333","880.0911666666666","910.1628333333331","666.0085333333334","","",""
"13","8/9/13 1:59 PM","39.03916666666667","58.76316666666666","823.1575","837.3783333333333","623.8661499999999","","",""
"14","8/9/13 2:59 PM","39.13133333333333","55.29499999999999","700.5398333333334","703.4183333333334","529.1258333333336","","",""
"15","8/9/13 3:59 PM","39.17266666666666","50.2895","548.2608333333334","520.975","396.6734333333333","","",""
"16","8/9/13 4:59 PM","39.83416666666667","44.35916666666667","358.6686666666668","313.7254999999999","232.7379","","",""
"17","8/9/13 5:59 PM","37.52716666666667","36.296","163.2568333333332","124.667","84.17641666666664","","",""
"18","8/9/13 6:59 PM","31.69233333333333","29.383","23.597","19.34283333333333","12.50355","","",""
"19","8/9/13 7:59 PM","29.20883333333333","25.108","0","0.1731666666666667","0.004066666666666666","","",""
"20","8/9/13 8:59 PM","27.51366666666667","23.06833333333333","0","0.2503333333333334","0","","",""
"21","8/9/13 9:49 PM","26.9296","23.2558","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/10/13 4:59 AM","24.35600000000001","22.86283333333333","0.0884782608695652","0.5789130434782607","0.2181739130434782","","",""
"5","8/10/13 5:59 AM","24.67016666666667","23.4615","37.08916666666666","39.12916666666667","24.23896666666666","","",""
"6","8/10/13 6:59 AM","26.9505","28.6335","184.9665","194.6255","145.9733833333333","","",""
"7","8/10/13 7:59 AM","27.699","27.896","131.7351666666666","131.7361666666667","113.08235","","",""
"8","8/10/13 8:59 AM","26.3525","27.50116666666667","108.4808333333333","106.6323333333334","89.05731666666667","","",""
"9","8/10/13 9:59 AM","26.67633333333333","28.23216666666667","178.6129999999999","179.6639999999999","156.4292000000001","","",""
"10","8/10/13 10:59 AM","24.94983333333333","26.7915","224.9238333333333","232.7421666666667","200.3071333333333","","",""
"11","8/10/13 11:59 AM","26.00233333333334","28.831","273.9486666666666","271.9773333333333","241.3665499999999","","",""
"12","8/10/13 12:59 PM","27.182","30.31716666666667","350.3751666666666","346.8956666666665","298.0840333333333","","",""
"13","8/10/13 1:59 PM","28.86733333333333","33.639","430.258","429.7915","354.5213166666667","","",""
"14","8/10/13 2:59 PM","29.31033333333333","33.16566666666667","436.3288333333333","438.3953333333332","356.2427500000002","","",""
"15","8/10/13 3:59 PM","29.86216666666667","32.90916666666666","420.378","401.6423333333332","329.6184166666665","","",""
"16","8/10/13 4:59 PM","29.238","29.463","221.3186666666666","206.5434999999999","160.3848166666667","","",""
"17","8/10/13 5:59 PM","28.98183333333334","27.7495","142.5596666666666","114.3943333333333","82.00846666666664","","",""
"18","8/10/13 6:59 PM","26.54666666666666","25.625","33.94366666666667","30.38900000000001","19.62529999999999","","",""
"19","8/10/13 7:59 PM","25.58266666666667","24.48633333333333","0.03166666666666666","0.1738333333333333","0.13395","","",""
"20","8/10/13 8:59 PM","24.94016666666667","23.10416666666667","0","0.3911666666666663","0","","",""
"21","8/10/13 9:49 PM","24.6914","23.159","0","0.1669642857142857","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/11/13 4:59 AM","23.2185","20.9905","0.03782608695652173","0.1747826086956522","0.1084130434782609","","",""
"5","8/11/13 5:59 AM","24.3355","22.91166666666666","37.55200000000001","40.05716666666667","20.62468333333334","","",""
"6","8/11/13 6:59 AM","26.31466666666667","26.963","176.563","193.1093333333334","126.3315166666666","","",""
"7","8/11/13 7:59 AM","28.04016666666667","31.29883333333333","374.4513333333334","405.3173333333332","296.2965499999999","","",""
"8","8/11/13 8:59 AM","29.13333333333334","34.71116666666666","547.5896666666666","607.1918333333336","438.1289166666667","","",""
"9","8/11/13 9:59 AM","30.15933333333333","37.71","695.7148333333334","772.5088333333335","578.2008499999997","","",""
"10","8/11/13 10:59 AM","30.74633333333333","40.339","805.5388333333328","874.1758333333332","658.7504666666667","","",""
"11","8/11/13 11:59 AM","31.45316666666666","41.15383333333333","874.1411666666668","922.8353333333336","688.4296166666664","","",""
"12","8/11/13 12:59 PM","31.626","41.11849999999999","873.7350000000004","911.1991666666664","690.7444666666668","","",""
"13","8/11/13 1:59 PM","32.2655","40.99666666666667","806.7564999999998","833.4748333333333","635.9180333333334","","",""
"14","8/11/13 2:59 PM","32.05183333333333","38.40166666666667","688.088","692.6889999999999","537.6692166666667","","",""
"15","8/11/13 3:59 PM","31.36333333333333","35.46866666666667","535.6491666666666","512.8915000000002","402.2743666666665","","",""
"16","8/11/13 4:59 PM","31.72633333333333","32.47716666666667","345.3063333333333","307.7110000000001","233.0117333333333","","",""
"17","8/11/13 5:59 PM","30.53366666666667","29.10016666666666","156.0903333333333","122.6411666666666","85.46750000000004","","",""
"18","8/11/13 6:59 PM","27.47383333333333","25.87416666666667","23.35933333333332","20.4665","13.04755000000001","","",""
"19","8/11/13 7:59 PM","26.139","23.8775","0","0","0.01141666666666667","","",""
"20","8/11/13 8:59 PM","25.32366666666667","22.88683333333333","0","0.2899999999999999","0","","",""
"21","8/11/13 9:49 PM","24.8534","22.5208","0","0.8717857142857135","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/12/13 4:59 AM","21.061","17.5845","0","2.186304347826088","0.08363043478260869","","",""
"5","8/12/13 5:59 AM","21.68333333333333","18.91466666666667","37.14033333333332","42.11416666666666","20.01315","","",""
"6","8/12/13 6:59 AM","23.93666666666667","23.2855","177.3905","198.6268333333333","133.4844166666667","","",""
"7","8/12/13 7:59 AM","27.23066666666667","31.94666666666667","379.454","414.5856666666668","299.9651000000001","","",""
"8","8/12/13 8:59 AM","29.18766666666666","36.815","561.9629999999999","628.1420000000001","439.3901333333333","","",""
"9","8/12/13 9:59 AM","30.296","39.8975","714.0586666666665","796.4086666666668","590.4603499999999","","",""
"10","8/12/13 10:59 AM","31.3035","44.15466666666666","823.3971666666665","881.9616666666666","665.4021166666668","","",""
"11","8/12/13 11:59 AM","32.0735","44.96983333333333","887.3765000000002","942.6323333333331","699.9880666666667","","",""
"12","8/12/13 12:59 PM","32.57216666666667","45.21466666666666","889.5715000000002","929.3318333333335","682.0419833333334","","",""
"13","8/12/13 1:59 PM","32.71083333333333","43.65866666666667","822.1818333333332","849.9014999999998","637.9974499999996","","",""
"14","8/12/13 2:59 PM","32.73366666666666","41.9065","702.2436666666666","709.5311666666669","540.9503833333333","","",""
"15","8/12/13 3:59 PM","32.2395","38.45033333333334","547.7308333333335","523.0141666666665","404.08615","","",""
"16","8/12/13 4:59 PM","32.03133333333333","33.3905","354.3001666666667","313.2814999999999","234.4500000000001","","",""
"17","8/12/13 5:59 PM","31.23883333333333","29.00283333333333","161.1086666666666","122.2763333333333","80.07706666666668","","",""
"18","8/12/13 6:59 PM","27.0055","24.972","20.78783333333334","18.80099999999999","10.97015","","",""
"19","8/12/13 7:59 PM","25.39583333333333","22.46083333333333","0","0.1643333333333333","0.01403333333333333","","",""
"20","8/12/13 8:59 PM","24.70933333333334","21.63366666666667","0","0","0","","",""
"21","8/12/13 9:59 PM","23.88816666666667","20.47566666666667","0","0.15","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/13/13 4:59 AM","19.91766666666667","16.30466666666667","0.02","1.713695652173913","0.08256521739130435","","",""
"5","8/13/13 5:59 AM","20.56383333333333","17.8615","39.11483333333333","43.47883333333333","18.86971666666667","","",""
"6","8/13/13 6:59 AM","23.35516666666667","23.06566666666667","198.37","205.9248333333333","139.7303","","",""
"7","8/13/13 7:59 AM","27.34233333333333","33.1925","383.0873333333333","420.146","304.8890999999999","","",""
"8","8/13/13 8:59 AM","30.68783333333333","41.27683333333334","570.8531666666667","640.8250000000002","446.3740666666666","","",""
"9","8/13/13 9:59 AM","32.60183333333332","47.55666666666667","726.2238333333333","801.6433333333333","577.4713","","",""
"10","8/13/13 10:59 AM","33.4205","49.73533333333333","839.2156666666667","906.9031666666665","651.8350499999998","","",""
"11","8/13/13 11:59 AM","33.90816666666667","50.08166666666667","897.862","949.021666666667","682.874","","",""
"12","8/13/13 12:59 PM","34.74916666666667","50.059","895.3313333333333","932.4761666666668","677.8639999999997","","",""
"13","8/13/13 1:59 PM","34.77383333333333","48.20499999999999","831.7728333333332","852.7276666666669","628.6033333333331","","",""
"14","8/13/13 2:59 PM","34.749","45.117","710.460333333333","712.3161666666663","535.6723833333334","","",""
"15","8/13/13 3:59 PM","34.38416666666667","41.92566666666666","548.3665","522.1225000000001","399.8654833333336","","",""
"16","8/13/13 4:59 PM","35.2815","37.81433333333334","349.8515","310.1050000000001","228.4242833333332","","",""
"17","8/13/13 5:59 PM","34.51916666666666","32.26416666666666","153.6588333333333","115.3626666666666","76.14543333333334","","",""
"18","8/13/13 6:59 PM","29.47966666666667","27.047","17.45216666666667","16.33266666666667","9.415799999999997","","",""
"19","8/13/13 7:59 PM","27.08866666666666","23.52883333333333","0","0.7429999999999993","0","","",""
"20","8/13/13 8:59 PM","25.74783333333333","21.84533333333333","0","0","0","","",""
"21","8/13/13 9:49 PM","24.4736","19.807","0","0.0725","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/14/13 4:59 AM","20.73466666666667","17.00933333333333","0","0.2062222222222222","0.05124444444444445","","",""
"5","8/14/13 5:59 AM","20.99966666666667","17.53333333333333","34.60466666666667","37.62683333333333","16.30586666666666","","",""
"6","8/14/13 6:59 AM","24.72166666666666","25.93266666666667","174.1400000000001","190.9111666666666","121.7403333333334","","",""
"7","8/14/13 7:59 AM","28.8645","35.4655","372.4888333333333","408.0628333333333","292.8461166666666","","",""
"8","8/14/13 8:59 AM","31.16083333333333","41.64850000000001","557.4373333333333","623.8028333333334","436.9553333333332","","",""
"9","8/14/13 9:59 AM","32.8255","48.15016666666667","711.8456666666669","787.5575","566.499","","",""
"10","8/14/13 10:59 AM","34.222","51.09416666666667","826.1693333333332","893.7201666666664","644.4716833333334","","",""
"11","8/14/13 11:59 AM","35.03250000000001","51.26216666666667","890.3953333333336","939.9693333333331","680.3456833333331","","",""
"12","8/14/13 12:59 PM","35.42316666666667","51.24983333333333","886.2326666666667","923.7270000000003","672.1303666666669","","",""
"13","8/14/13 1:59 PM","35.30233333333333","50.33916666666667","819.2698333333335","842.3026666666665","615.7313166666667","","",""
"14","8/14/13 2:59 PM","36.08483333333333","47.67716666666666","702.4530000000002","699.1084999999999","528.2208333333333","","",""
"15","8/14/13 3:59 PM","35.82916666666667","43.76016666666666","532.9528333333335","508.3065","387.3127333333332","","",""
"16","8/14/13 4:59 PM","35.9975","38.50366666666667","339.6508333333334","304.9521666666668","224.6577000000001","","",""
"17","8/14/13 5:59 PM","32.99666666666666","31.58983333333333","117.4666666666667","91.31999999999998","64.96249999999998","","",""
"18","8/14/13 6:59 PM","29.67366666666667","27.53416666666666","20.91633333333332","19.20266666666669","12.89366666666664","","",""
"19","8/14/13 7:59 PM","29.3","27","5.790000000000004","6.939999999999999","6.012","","",""
"20","8/14/13 8:59 PM","29.3","27","5.790000000000004","6.939999999999999","6.012","","",""
"21","8/14/13 9:49 PM","27.6336","25.1896","2.171250000000001","2.6025","2.2545","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/15/13 4:59 AM","25.30933333333333","23.43716666666667","0","0","0.06756521739130435","","",""
"5","8/15/13 5:59 AM","25.3335","24.08166666666667","23.67900000000001","24.19633333333334","14.55548333333334","","",""
"6","8/15/13 6:59 AM","26.11733333333333","25.90583333333333","74.44200000000002","73.77716666666667","52.28426666666667","","",""
"7","8/15/13 7:59 AM","26.74616666666666","27.70933333333333","141.056","138.9725","106.5957333333333","","",""
"8","8/15/13 8:59 AM","26.91166666666667","27.68666666666667","125.975","125.1571666666667","98.9529666666667","","",""
"9","8/15/13 9:59 AM","27.92283333333333","28.90016666666666","159.4008333333333","172.65","124.9060666666666","","",""
"10","8/15/13 10:59 AM","30.77416666666667","38.5135","762.224","806.4554999999998","598.7875999999999","","",""
"11","8/15/13 11:59 AM","31.30033333333333","39.75816666666667","829.0010000000002","887.8718333333334","648.1871666666666","","",""
"12","8/15/13 12:59 PM","31.58283333333333","40.27333333333333","816.6076666666667","856.1474999999999","644.0412166666664","","",""
"13","8/15/13 1:59 PM","31.17933333333333","37.93883333333333","680.8828333333335","685.1978333333334","536.1282333333332","","",""
"14","8/15/13 2:59 PM","30.78166666666667","35.186","516.9730000000001","526.9916666666667","387.9952","","",""
"15","8/15/13 3:59 PM","31.13866666666667","34.07166666666667","391.6203333333332","396.4470000000003","297.2723000000001","","",""
"16","8/15/13 4:59 PM","30.70266666666666","30.95616666666666","261.5025","244.7130000000001","176.0508666666666","","",""
"17","8/15/13 5:59 PM","28.421","27.116","81.34316666666665","74.76716666666665","48.28821666666668","","",""
"18","8/15/13 6:59 PM","26.15066666666667","24.49733333333333","8.767166666666668","9.118333333333331","4.913866666666666","","",""
"19","8/15/13 7:59 PM","25.4365","23.64466666666667","0","0","0","","",""
"20","8/15/13 8:59 PM","25.219","23.36116666666667","0","0","0","","",""
"21","8/15/13 9:49 PM","24.9652","23.2424","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/16/13 4:59 AM","24.5325","22.989","0","0.2591111111111111","0.03033333333333333","","",""
"5","8/16/13 5:59 AM","24.53666666666667","23.28133333333333","13.313","15.1875","7.058149999999999","","",""
"6","8/16/13 6:59 AM","25.60766666666667","25.68533333333333","127.2258333333333","140.1806666666667","89.04298333333332","","",""
"7","8/16/13 7:59 AM","27.42866666666667","30.297","340.064","361.7954999999998","264.5322333333332","","",""
"8","8/16/13 8:59 AM","28.62383333333333","33.53983333333333","484.7610000000001","590.6965","399.98485","","",""
"9","8/16/13 9:59 AM","29.66733333333333","37.24266666666667","665.7516666666668","737.6269999999998","543.0729500000001","","",""
"10","8/16/13 10:59 AM","30.60833333333333","41.04483333333334","789.1521666666664","862.3018333333333","638.2830166666665","","",""
"11","8/16/13 11:59 AM","31.94866666666666","42.44566666666666","851.3203333333335","905.7883333333334","672.5006666666666","","",""
"12","8/16/13 12:59 PM","32.32233333333334","42.79416666666666","849.3923333333328","891.0431666666663","651.4929833333334","","",""
"13","8/16/13 1:59 PM","32.095","41.20033333333333","788.4208333333332","813.3160000000001","609.1729999999999","","",""
"14","8/16/13 2:59 PM","31.91449999999999","38.662","666.1369999999999","672.8096666666667","511.2529666666666","","",""
"15","8/16/13 3:59 PM","31.51216666666667","35.9415","501.1768333333335","484.6781666666666","371.0300499999999","","",""
"16","8/16/13 4:59 PM","30.60733333333333","31.62983333333333","311.5226666666666","285.4013333333334","210.4596333333334","","",""
"17","8/16/13 5:59 PM","29.14916666666667","27.769","132.3991666666667","109.0728333333333","74.87589999999999","","",""
"18","8/16/13 6:59 PM","26.53333333333333","24.81166666666667","15.03083333333333","15.94766666666667","9.774733333333337","","",""
"19","8/16/13 7:59 PM","25.40483333333333","23.29033333333333","0","0.4231666666666662","0","","",""
"20","8/16/13 8:59 PM","25.30333333333333","23.2675","0","0","0","","",""
"21","8/16/13 9:49 PM","24.9454","22.5304","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/17/13 4:59 AM","22.54416666666667","19.53266666666667","0","0.5799999999999993","0.02342222222222222","","",""
"5","8/17/13 5:59 AM","23.30966666666667","20.659","29.13366666666667","32.18366666666666","16.17333333333334","","",""
"6","8/17/13 6:59 AM","25.08716666666666","25.57583333333334","158.9363333333334","177.6463333333334","113.7631333333333","","",""
"7","8/17/13 7:59 AM","26.87033333333333","30.704","355.5401666666667","389.2929999999999","275.5434166666668","","",""
"8","8/17/13 8:59 AM","28.86","35.72549999999999","546.394","620.0978333333333","436.7452666666666","","",""
"9","8/17/13 9:59 AM","29.98716666666667","39.48166666666666","713.6948333333332","800.2281666666664","584.0373000000001","","",""
"10","8/17/13 10:59 AM","30.6395","42.06466666666666","825.0599999999998","906.275666666667","662.8971500000001","","",""
"11","8/17/13 11:59 AM","31.32183333333333","43.86583333333334","888.7124999999997","947.7491666666671","699.9582833333334","","",""
"12","8/17/13 12:59 PM","31.85933333333334","43.28266666666667","889.7521666666667","932.4299999999998","689.0023333333332","","",""
"13","8/17/13 1:59 PM","32.25133333333333","42.28733333333333","825.6299999999997","850.825333333333","636.785816666667","","",""
"14","8/17/13 2:59 PM","31.8535","39.80916666666666","703.6165000000001","710.6611666666666","535.6593333333334","","",""
"15","8/17/13 3:59 PM","31.14733333333333","36.53599999999999","539.9081666666667","518.8756666666667","397.5044666666666","","",""
"16","8/17/13 4:59 PM","31.10766666666667","32.583","343.5591666666667","308.1251666666667","223.9701333333333","","",""
"17","8/17/13 5:59 PM","29.89133333333333","28.00683333333333","153.2566666666667","112.2256666666667","71.23038333333331","","",""
"18","8/17/13 6:59 PM","26.11566666666667","24.18783333333333","11.119","12.97233333333334","6.912750000000002","","",""
"19","8/17/13 7:59 PM","24.83566666666667","22.34266666666667","0","0","0","","",""
"20","8/17/13 8:59 PM","23.9995","20.80216666666667","0","0","0","","",""
"21","8/17/13 9:49 PM","23.357","19.5324","0","0.5385714285714278","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","8/18/13 4:59 AM","20.33166666666667","16.22","0","1.142666666666667","0.0284","","",""
